,raw_portfolio_return
2011-04-08,0.0038301978939272504
2011-04-11,0.0009765050771206034
2011-04-12,0.003936617876034169
2011-04-13,0.001307789547241076
2011-04-14,-0.004101424467825372
2011-04-15,-0.003521370289306466
2011-04-18,0.003934620798508194
2011-04-19,-0.004157405193315592
2011-04-20,0.0007576126551574595
2011-04-21,0.0021424335936232955
2011-04-22,-0.00188024796893623
2011-04-25,0.0005251194988242845
2011-04-26,-0.000579908802699366
2011-04-27,0.002913368813369495
2011-04-28,0.001639133749181732
2011-04-29,0.006976046895024769
2011-05-02,0.0017100275746647965
